id,track_id,tag
2250,TRDLWIO128F148D045,"['aggressive', 'energetic', 'alternative indie rock', 'uncompromising', 'pop rock', 'intense', 'harsh', 'thuggish', 'visceral', 'cathartic', 'freewheeling', 'rockabilly', 'indie rock', 'guitar', '00s', 'garage punk', 'raucous', 'garage rock', 'hedonistic', 'rock', 'hard rock']"
2255,TRXMCPS128F92E1FCC,"['pop rock', 'alternative', 'indie rock', 'psychedelic', '00s', 'mellow', 'acoustic']"
2256,TRHAZWA128F92DA0FB,"['energetic', 'rowdy', 'regional blues', 'earnest', 'modern electric blues', 'earthy', 'blues', 'modern electric chicago blues', 'hanging out', 'boisterous', 'late night', 'playful', 'partying']"
2259,TRJFDIE128F92E6F63,['house']
2262,TRIDVFQ12903CFA155,"['pop rock', 'hardcore punk', 'heavy metal', 'death metal', 'punk new wave']"
2263,TREPFEK128F42B1110,"['sentimental', 'poignant', 'yearning', 'earnest', 'introspection', 'gentle', 'melancholy', 'earthy', 'wintry', 'wistful', 'instrumental', 'guitar', 'new age', 'intimate', 'late night', 'reflective', 'elegant', 'folk', 'plaintive', 'solo instrumental', 'organic', 'new acoustic', 'contemporary instrumental']"
2264,TRYSAGJ128F42492C0,['hip hop']
2265,TRBAPXX128F9305E64,['country']
2268,TRRMUJW128F147205D,"['energetic', 'pop rock', 'cute', 'hi nrg', 'electronic', 'eurodance', 'english', 'female vocalists', 'canadian', 'fun', 'pop', 'workout', 'club', 'celebratory', 'dance', 'playful', 'club dance']"
2273,TRTTAYN128F4273402,"['international', 'alternative indie rock', 'sentimental', 'calm peaceful', 'french pop', 'pop rock', 'yearning', 'vocal', 'pop', 'french', 'chamber pop', 'nouvelle chanson', 'western european traditions', 'dreamy']"
2277,TRVHHQR12903CB655F,"['alternative indie rock', 'pop rock', 'indie', 'indie rock', 'alternative rock', 'dream pop']"
2278,TRHKRSM128F422BC01,"['aggressive', 'confrontational', 'deep', 'alternative indie rock', 'pop rock', 'intense', 'loss grief', 'harsh', 'visceral', 'cathartic', 'brooding', 'rebellious', 'indie rock', 'breakup', 'heartache', 'angst ridden', 'post hardcore', 'emo', 'tense anxious', 'rock', 'fiery', 'angry']"
2281,TRMKSLC128F92FEB67,"['detached', 'calm peaceful', 'electronic', 'laid back mellow', 'sweet dreams', 'introspection', 'hypnotic', 'melancholy', 'techno', 'electronica', 'brooding', 'wintry', 'soothing', 'idm', 'ambient techno', 'ambient', 'late night', 'reflective', 'sad', 'eerie']"
2283,TRIFRXZ128F1473578,"['aggressive', 'solitude', 'refined', 'self conscious', 'intense', 'passionate', 'relaxed', 'world fusion', 'piano jazz', 'reflection', 'post bop', 'introspection', 'gentle', 'piano', 'dinner ambiance', 'atmospheric', 'jazz', 'melancholy', 'freewheeling', 'jazz instrument', 'manic', 'latin jazz', 'cuban jazz', 'afro cuban jazz', 'complex', 'intimate', 'reflective', 'elegant', 'playful', 'restrained', 'stylish', 'organic', 'cerebral', 'sparse']"
2284,TRQSGIM128F14B1003,"['aggressive', 'alternative metal', 'rowdy', 'pop rock', 'intense', 'menacing', 'visceral', 'melancholy', 'freewheeling', 'brash', 'hostile', 'dramatic', 'rousing', 'heavy metal', 'sludge metal', 'angst ridden', 'power metal', 'boisterous', 'metal', 'raucous', 'malevolent', 'volatile', 'thrash metal', 'angry', 'fierce', 'coolncocky', 'guys night out']"
2285,TRZZKVN128E0793E54,['metal']
2286,TRMZRDN128F428CF14,"['progressive rock', 'halloween', 'pop rock', 'scandinavian metal', 'menacing', 'ominous', 'heavy metal', 'progressive metal', 'death metal', 'metal', 'gloomy', 'nihilistic', 'progressive', 'scary music', 'malevolent', 'volatile', 'bleak']"
2288,TRKHVQS12903CB5B3A,"['electronic', 'dance']"
2289,TRDYCKC128F4266BD9,"['alternative', 'alternative rock', 'rock']"
2290,TREQNFM128F93165A8,"['calm peaceful', 'pop idol', 'pop rock', 'passionate', 'amiable good natured', 'relaxed', 'laid back mellow', 'earnest', 'male vocalists', 'light', 'morning', 'contemporary singer songwriter', 'relaxation', 'pop', 'hanging out', 'at the office', 'summery', 'rock', 'cheerful']"
2291,TRKAKQP128F428A373,"['sophisticated', 'bravado', 'confident', 'gutsy', 'slick', 'contemporary country', 'fun', 'rousing', 'smooth', 'boisterous', 'playful', 'partying', 'country', 'country pop', 'girls night out', 'mischievous', 'coolncocky']"
2292,TRUJIRQ128F9303F64,['hip hop']
2295,TRBFSVJ128F148075A,"['energetic', 'exuberant', 'passionate', 'electronic', 'smooth jazz', 'acid jazz', 'slick', 'jazz', 'freewheeling', 'funk', 'fun', 'contemporary jazz', 'warm', 'rousing', 'summer', 'smooth', 'late night', 'celebratory', 'playful', 'partying', 'stylish', 'summery', 'fiery']"
2299,TRNCOVX128F1495DFA,"['pop rock', 'dance pop', 'happy', 'female vocalists', 'light', 'contemporary pop rock', 'fun', 'joyous', 'rnb', 'summer', 'tgif', 'celebratory', 'partying', 'stylish', 'teen pop', 'electro', 'cheerful', 'girls night out', 'sexy']"
2302,TRKXZFT128F92C2575,"['weary', 'spiritual', 'bright', 'amiable good natured', 'confident', 'laid back mellow', 'earnest', 'reflection', 'female vocalists', 'romantic', 'sunday afternoon', 'contemporary country', 'melancholy', 'reminiscing', 'earthy', 'relaxation', 'dramatic', 'neo traditionalist country', 'insular', 'uplifting', 'naive', 'literate', 'smooth', 'plaintive', 'summery', 'country']"
2304,TRDKQIV128F932EF1B,"['sentimental', 'strong', 'lively', 'latin', 'swinging', 'tropical']"
2307,TRXSTIT128F9318667,"['energetic', 'giddy', 'soul', 'exuberant', 'pop rock', 'urban', 'amiable good natured', 'confident', 'happy', 'innocent', 'smooth soul', 'fun', 'rousing', 'joyous', 'rnb', '80s', 'naive', 'celebratory', 'playful', 'cheerful']"
2310,TRFOWVH128F4246725,"['pop rock', 'heavy metal', 'death metal', 'metal']"
2313,TRZGQIK128F932A19D,"['spicy', 'pop rock', 'dance pop', 'sweet', '90s', 'innocent', 'silly', 'fun', 'pop', 'adult contemporary', 'euro pop', 'new love', 'sugary', 'tgif', 'celebratory', 'playful', 'partying', 'teen pop', 'cheerful', 'girls night out', 'sexy', 'effervescent', 'carefree']"
2314,TRVYVSM128F93092DD,"['international', 'blues rock', 'rap', 'latin rap', 'pop rock', 'south american traditions', 'latin rock', 'indie', 'latin dance', 'alternative', 'latin', 'blues', 'indie rock', 'alternative rock', 'rock en espaol', 'rock', 'alternative latin', 'latin pop']"
2315,TRAXDNU128F9341CDE,"['rowdy', 'pop rock', 'messy', 'rollicking', 'amiable good natured', 'album rock', 'earnest', 'reflection', 'introspection', 'drinking', 'earthy', 'rocknroll', 'rousing', 'hanging out', 'late night', 'raucous', 'playful', 'partying', 'rock', 'cheerful', 'girls night out', 'hard rock']"
2320,TRIBHIP128F146E46B,"['adult alternative pop rock', 'alternative indie rock', 'sentimental', 'soul', 'poignant', 'pop rock', 'amiable good natured', 'easy listening', 'sweet', 'laid back mellow', 'blue eyed soul', 'romantic', 'vocal jazz', 'gentle', 'jazz', 'contemporary pop rock', 'blues', 'rnb', 'adult contemporary', 'soothing', 'smooth']"
2323,TRYDULQ128F426E83C,['blues']
2324,TRKDXBG128F92FEEDC,['alternative']
2328,TRNVIXI128F422BBF8,"['aggressive', 'confrontational', 'alternative indie rock', 'pop rock', 'intense', 'loss grief', 'harsh', 'visceral', 'cathartic', 'alternative', 'brooding', 'rebellious', 'indie rock', 'breakup', 'heartache', 'angst ridden', 'post hardcore', 'emo', 'experimental', 'tense anxious', 'rock', 'fiery', 'angry']"
2330,TRASPKQ12903D1368E,['rock']
2335,TRYPESC128F14AC5A7,"['electronic', 'indie']"
2336,TRWUPFB128F426985F,"['pop rock', 'electronic', 'hip hop', 'quirky', 'funny', 'avant garde', 'weird', 'new age', 'experimental', 'club dance', 'ethnic fusion', 'dance rock']"
2338,TRCLNTN128F1495431,"['contemporary christian', 'relaxing', 'pop', 'religious', 'gospel', 'feel good', 'christian']"
2339,TRCCEOF128F145894E,['rock']
2340,TRXXXOO128F92F51FB,"['progressive rock', 'pop rock', 'rock']"
2346,TRYTYTA128F4267E0A,"['jazz', 'chill']"
2348,TRZALKK128F92FEE06,"['electronic', '90s', 'chillout', 'techno', 'electronica', 'ambient', 'experimental', 'club dance']"
2356,TRURJFL128F145A3D0,"['international', 'pop rock', 'album rock', 'chillout', 'celtic', 'stagenscreen']"
2358,TRWNYTQ128F92C47A2,['pop']
2362,TRROJXN12903CE2A73,"['blues rock', 'pop rock', 'yearning', 'blues', 'warm', 'rousing', 'late night', 'rock', 'coolncocky']"
2367,TREZQQK128F1469320,"['new romantic', 'melancholy', '80s', 'glam rock', 'rock', 'glam', 'new wave']"
2369,TRMAAST128F1469F2A,"['international', 'arabic', 'passionate', 'laid back mellow', 'male vocalists', 'african', 'african traditions', 'soothing', 'world']"
2370,TRLJUWT128F1453CD5,"['flamenco', 'pop']"
2379,TRUWJGE128F1498B34,"['sophisticated', 'sentimental', 'refined', 'lush', 'amiable good natured', 'relaxed', 'laid back mellow', 'romantic', 'gentle', 'dinner ambiance', 'jazz', 'nostalgic', 'mainstream jazz', 'romantic evening', 'relaxation', 'dramatic', 'comfort', 'intimate', 'reflective', 'elegant', 'stylish', 'organic', 'theatrical']"
2382,TRGFENF128F427E0BD,"['aggressive', 'confrontational', 'exuberant', 'rowdy', 'pop rock', 'rollicking', 'confident', 'reckless', 'freewheeling', 'earthy', 'country gospel', 'traditional country', 'rebellious', 'urban cowboy', 'religious', 'gospel', 'country rock', 'celebratory', 'playful', 'country', 'fiery', 'organic', 'rambunctious', 'carefree', 'southern rock']"
2390,TRDTXVT12903CF2A91,"['rock', 'sad']"
2391,TRQMLOF128F92F9D90,['beautiful']
2394,TRKSMKJ128F423ED78,"['pop rock', 'power pop', '90s', 'punk', 'pop', 'rock', 'hard rock']"
2396,TROETVR128F42705D9,"['sophisticated', 'day driving', 'bright', 'intense', 'relaxed', 'sweet', 'laid back mellow', 'hypnotic', 'visceral', 'jazz', 'jazz instrument', 'sensual', 'manic', 'rousing', 'joyous', 'fusion', 'summer', 'complex', 'boisterous', 'reflective', 'summery', 'fiery', 'the creative side', 'cerebral', 'carefree']"
2402,TRUBYYU128F149A2FE,"['sophisticated', 'elaborate', 'modern creative', 'passionate', 'straight ahead jazz', 'post bop', 'atmospheric', 'jazz', 'freewheeling', 'jazz instrument', 'ambitious', 'guitar', 'fusion', 'guitar jazz', 'stylish']"
2406,TRCYBPQ128E07925F8,"['empowering', 'alternative indie rock', 'detached', 'maverick', 'alternative metal', 'pop rock', 'rollicking', 'amiable good natured', 'funk metal', 'quirky', 'humorous', 'freewheeling', 'alternative', 'rebellious', 'fun', 'heavy metal', 'alternative pop rock', 'snide', 'experimental', 'campy', 'raucous', 'rock', 'the creative side', 'theatrical']"
2409,TRCRQMX128F9345B98,"['sentimental', 'searching', 'pop rock', 'yearning', 'passionate', 'confident', 'regional blues', 'gutsy', 'british invasion', 'in love', 'regret', 'reflection', 'anguished distraught', 'introspection', 'melancholy', 'blues', 'wistful', 'dramatic', 'rousing', 'breakup', 'british', 'heartache', 'feeling blue', 'reflective', 'british blues', 'plaintive', '60s', 'rock', 'jealousy', 'sad']"
2413,TROMFQE128F42772C3,"['pop rock', 'punk', 'hardcore', 'rock', 'spanish', 'hard rock']"
2425,TRUPQGB128F42A6E9C,"['international', 'alternative indie rock', 'pop rock', 'serious', 'worldbeat', 'alternative pop rock', 'folk', 'neo prog']"
2426,TRNVCHI128F42315FA,"['energetic', 'exuberant', 'rowdy', 'pop rock', 'drinking', 'humorous', 'freewheeling', 'brash', 'silly', 'fun', 'rousing', 'hanging out', 'heavy metal', 'glam rock', 'tgif', 'campy', 'raucous', 'celebratory', 'hedonistic', 'playful', 'partying', 'rock', 'rambunctious', 'hard rock', 'coolncocky', 'guys night out']"
2427,TRVUTTQ12903C9AF41,"['bitter', 'aggressive', 'rowdy', 'pop rock', 'menacing', 'pop metal', 'drinking', 'reckless', 'brash', 'hostile', 'rebellious', 'rousing', 'hair metal', 'heavy metal', 'angst ridden', 'volatile', 'fiery', 'angry', 'hard rock', 'coolncocky', 'guys night out']"
2429,TRWNEOP12903CB2B05,['house']
2430,TRJFJED128F1495590,"['alternative indie rock', 'contemporary christian', 'exuberant', 'classic rock', 'pop rock', 'rollicking', 'earnest', 'fractured', 'cathartic', 'brash', 'sleepy', 'cool', 'dramatic', 'indie rock', 'rousing', 'alternative ccm', 'religious', 'christian rock', 'post hardcore', 'alternative rock', 'tense anxious', 'rock', 'sad', 'acoustic']"
2443,TRYZCIG128F9336E48,"['rap', 'hip hop', 'indie', 'funny', 'underground rap', 'alternative rap']"
2446,TRECNXF128EF34C1DC,['hip hop']
2448,TRCCPPF128F1458E7E,"['chillout', 'funk']"
2451,TRXLBCZ12903CB59DF,"['energetic', 'spiritual', 'alternative indie rock', 'contemporary christian', 'exuberant', 'pop rock', 'passionate', 'amiable good natured', 'confident', 'gutsy', 'earnest', 'punk', 'punk pop', 'fun', 'dramatic', 'rousing', 'alternative ccm', 'religious', 'summer', 'gospel', 'reverent', 'emo', 'tgif', 'summery', 'christian']"
2454,TRCGHMG128F14845DE,"['britpop', 'loud', 'indie', 'alternative', 'rock']"
2465,TROYYIG128EF340A19,"['pop rock', 'hard rock']"
2470,TRIPMWU128F4254B9C,['chillout']
2471,TRDFCIM128F4225A8E,"['confrontational', 'alternative indie rock', 'searching', 'pop rock', 'yearning', 'passionate', 'harsh', 'visceral', 'cathartic', 'brash', 'wistful', 'breakup', 'alternative pop rock', 'heartache', 'angst ridden', 'emo', 'feeling blue', 'alternative rock', 'rock', 'fiery', 'bittersweet']"
2474,TRMEZOC12903CBEA57,"['psychedelic garage', 'punk rock', 'pop rock', 'punk', 'garage rock']"
2479,TRVYDTP128F14759E6,"['latin', 'argentina', 'rock en espaol', 'rock']"
2482,TRQCBZO128F14A6D10,"['romantic', 'piano', 'pop', 'guitar', 'soft']"
2492,TRJHHYA12903CFD751,['progressive rock']
2494,TRSAADM128F4256ABD,"['death metal', 'metalcore', 'metal', 'hardcore', 'deathcore']"
2496,TRIYASH128F148075F,"['energetic', 'exuberant', 'passionate', 'electronic', 'smooth jazz', 'acid jazz', 'slick', 'jazz', 'freewheeling', 'funk', 'fun', 'jazz funk', 'contemporary jazz', 'warm', 'rousing', 'summer', 'smooth', 'late night', 'celebratory', 'playful', 'partying', 'stylish', 'summery', 'fiery']"
2497,TRQWQUR128F14AE216,"['aggressive', 'contemporary christian', 'uncompromising', 'alternative metal', 'pop rock', 'intense', 'heavy metal', 'metalcore', 'religious', 'christian metal', 'reflective', 'provocative', 'tense anxious', 'fiery']"
2498,TRHWFHG128F92F5F77,"['adult alternative pop rock', 'alternative indie rock', 'exuberant', 'pop rock', 'fun', 'pop', 'female vocalist', '00s', 'celebratory', 'stylish', 'teen pop']"
2499,TRNDUOI128F425BDD3,"['soul', 'hip hop']"
2502,TRKCHHL128EF3425E5,"['adult alternative pop rock', 'alternative indie rock', 'pop rock', 'easy listening', 'contemporary singer songwriter', 'contemporary pop rock', 'alternative singer songwriter', 'rock', 'jazzy', 'acoustic']"
2505,TRGQHOT128F93390BE,"['pop rock', 'contemporary pop rock', 'heavy metal', 'death metal', 'technical death metal']"
2507,TRBQMTX128F92FF03C,"['energetic', 'sophisticated', 'detached', 'calm peaceful', 'soft quiet', 'stay in bed', 'electronic', 'laid back mellow', 'sweet dreams', 'trippy', 'reflection', 'delicate', 'introspection', 'innocent', 'gentle', 'quirky', 'hypnotic', 'atmospheric', 'somber', 'techno', 'electronica', 'druggy', 'relaxation', 'soothing', 'ethereal', 'naive', 'reverent', 'idm', 'ambient techno', 'boisterous', 'background music', 'ambient', 'feeling blue', 'late night', 'restrained', 'club dance', 'dreamy', 'eerie', 'pastoral', 'bleak']"
2508,TRVFTWG128F92FD245,"['electronic', 'house', 'dance']"
2515,TRXMKCM128EF349990,['soul']
2518,TRIOXQC128F9311A0D,"['classic rock', 'latin', 'rock']"
2524,TRSDZIH128F423751E,"['sophisticated', 'exuberant', 'poignant', 'searching', 'pop rock', 'yearning', 'passionate', 'amiable good natured', 'confident', 'dance pop', 'earnest', 'romantic', 'gentle', 'cathartic', 'sensual', 'contemporary pop rock', 'lively', 'pop', 'rousing', 'adult contemporary', 'soothing', 'intimate', 'reflective', 'plaintive', 'stylish', 'theatrical']"
2527,TRVHPRP128F425CEC5,"['pop rock', 'indie', 'indie rock', 'guitar', 'austin', 'roots rock', 'rock', 'acoustic guitar']"
2530,TRBTIHR128F932100A,"['international', 'pop']"
2534,TRZADBQ128F9307F4D,"['sentimental', 'poignant', 'searching', 'yearning', 'passionate', 'earnest', 'reflection', 'romantic', 'gentle', 'cathartic', 'sensual', 'romantic evening', 'latin', 'wistful', 'warm', 'dramatic', 'soothing', 'tropical', 'intimate', 'seduction', 'bittersweet', 'latin pop']"
2537,TRJEZXN12903C9AF2B,"['bitter', 'aggressive', 'rowdy', 'pop rock', 'menacing', 'pop metal', 'drinking', 'reckless', 'brash', 'hostile', 'rebellious', 'rousing', 'hair metal', 'heavy metal', 'angst ridden', 'volatile', 'fiery', 'angry', 'hard rock', 'coolncocky', 'guys night out']"
2540,TRCWOIR12903CAF735,"['electronic', 'electronica', 'trance', 'dance']"
2557,TRPMCOM128F4281FED,"['adult alternative pop rock', 'energetic', 'alternative indie rock', 'exciting', 'exuberant', 'pop rock', 'passionate', 'rollicking', 'amiable good natured', 'confident', 'earnest', 'fun', 'indie rock', 'rousing', 'literate', 'intimate', 'reflective', 'rock']"
2559,TRSLOEX128F930C1B4,"['rap', 'hip hop', 'underground rap']"
2562,TRZSOKH128F92FED73,"['aggressive', 'sophisticated', 'alternative indie rock', 'exciting', 'refined', 'witty', 'eccentric', 'maverick', 'pop rock', 'circular', 'amiable good natured', 'confident', 'gutsy', 'experimental rock', 'trippy', 'quirky', 'visceral', 'manic', 'lively', 'ambitious', 'fun', 'wry', 'dramatic', 'prog rock', 'literate', 'difficult', 'complex', 'experimental', 'indulgent', 'playful', 'knotty', 'provocative', 'tense anxious', 'neo prog', 'math rock', 'the creative side', 'mischievous', 'cerebral', 'post rock']"
2563,TRFVUNU12903CB5156,['electronic']
2564,TRRVOPD128F42AE637,"['aggressive', 'energetic', 'international', 'alternative indie rock', 'exciting', 'spain', 'pop rock', 'rollicking', 'confident', 'earnest', 'urgent', 'cathartic', 'brash', 'alternative', 'latin', 'pop', 'rousing', 'alternative pop rock', '00s', 'raucous', 'rock en espaol', 'tense anxious', 'spanish', 'western european traditions', 'rambunctious', 'guys night out']"
2567,TRLWCKB128E07945F0,['hip hop']
2570,TRHYXNF128F9309CF6,"['detached', 'rap', 'electronic', 'trippy', 'reflection', 'fractured', 'introspection', 'experimental techno', 'hypnotic', 'freewheeling', 'somber', 'techno', 'glitch', 'electronica', 'complex', 'experimental', 'late night', 'underground rap', 'clinical', 'restrained', 'trip hop', 'nocturnal', 'the creative side', 'cerebral']"
2573,TRWBKQR128F148D192,"['female vocalists', 'indie', 'alternative', 'pop', 'rock']"
2579,TRFQCOG128F428779C,"['electronic', 'electronica', 'instrumental', 'ambient']"
2583,TRUEZJY128F425F12A,"['energetic', 'blues rock', 'classic rock', 'pop rock', 'album rock', 'freedom', 'earthy', 'blues', 'hanging out', 'reverent', 'raucous', 'gritty', 'rock']"
2585,TRLVGVV128F92D358F,"['sophisticated', 'lush', 'calm peaceful', 'night driving', 'pop rock', 'passionate', 'urban', 'relaxed', 'electronic', 'laid back mellow', 'slick', 'chillout', 'hypnotic', 'sensual', 'lively', 'house', 'warm', 'hanging out', 'rnb', 'downtempo', 'smooth', 'lounge', 'club', 'late night', 'stylish', 'nocturnal', 'effervescent']"
2588,TRZTZNE128F932E6B7,['rock']
2591,TRNRRXT12903CFAD5A,['soul']
2592,TRAHZAI128F1451A42,"['pop rock', 'british folk rock', '70s', 'folk']"
2596,TRTXKSE128F423841C,"['electronic', 'progressive trance', 'trance', 'dance']"
2597,TRSWKLZ128F1494377,"['spain', 'refined', 'searching', 'passionate', 'affection fondness', 'earnest', 'romantic', 'hypnotic', 'sensual', 'latin', 'dramatic', 'comfort', 'heartache', 'literate', 'world', 'intimate', 'elegant', 'spanish', 'latin pop']"
2598,TRXKIOK128E0793605,"['progressive rock', 'sentimental', 'pop rock', 'close harmony', 'album rock', 'in love', 'affection fondness', 'male vocalists', 'reflection', 'soft rock', '90s', 'introspection', 'gentle', 'contemporary pop rock', 'pop', 'reflective', 'plaintive', 'rock', 'oldies']"
2601,TRREEYG128F427C42A,"['bitter', 'aggressive', 'energetic', 'empowering', 'alternative indie rock', 'alternative metal', 'pop rock', 'yearning', 'intense', 'passionate', 'earnest', 'reflection', 'urgent', 'slick', 'introspection', 'cathartic', 'alternative', 'brooding', 'dramatic', 'rousing', 'heavy metal', 'alternative pop rock', 'post grunge', 'heartache', 'angst ridden', 'reflective', 'alternative rock', 'tense anxious', 'rock', 'fierce', 'hard rock', 'guys night out']"
2607,TRCKFHD128F422BBFB,"['aggressive', 'confrontational', 'epic', 'alternative indie rock', 'pop rock', 'intense', 'loss grief', 'harsh', 'visceral', 'cathartic', 'brooding', 'rebellious', 'indie rock', 'breakup', 'christian rock', 'heartache', 'angst ridden', 'post hardcore', 'emo', 'experimental', 'tense anxious', 'rock', 'fiery', 'angry', 'hard rock']"
2610,TRERKYZ128F930ACFA,"['brazilian', 'alternative', 'brasil', 'latin']"
2611,TRNTDOG128F92C564B,"['metalcore', 'metal']"
2615,TRHNQZG128F426E3E5,"['pop rock', 'rock', 'hard rock', 'southern rock']"
2617,TRAMBIJ128F9307084,"['neo electro', 'rollicking', 'electronic', 'freewheeling', 'techno', 'electronica', 'electro techno', 'soothing', 'ethereal', 'idm', 'playful', 'clinical', 'cerebral']"
2618,TRTWJDR128E0788D34,"['sophisticated', 'empowering', 'sentimental', 'calm peaceful', 'contemporary rnb', 'soul', 'lovely', 'passionate', 'soft quiet', 'urban', 'confident', 'relaxed', 'sweet', 'laid back mellow', 'slick', 'romantic', 'gentle', 'motivation', 'sensual', 'lively', 'romantic evening', 'warm', 'rnb', 'soothing', 'smooth', 'slow dance', 'new love', 'intimate', 'reflective', 'elegant', 'seduction', 'girls night out', 'sexy', 'carefree']"
2623,TRLRLWX128F9325196,"['electronic', 'chillout']"
2629,TRLGZWI128F42A0A53,"['aggressive', 'energetic', 'rap', 'witty', 'exuberant', 'confident', 'hip hop', 'humorous', 'visceral', 'motivation', 'freewheeling', 'brash', 'fun', 'rousing', 'pop rap', 'smooth', 'tgif', 'celebratory', 'playful', 'partying', 'celebration', 'guys night out']"
2632,TRLFCFS128F933991C,"['blues rock', 'classic rock', 'pop rock', 'regional blues', 'modern electric blues', 'blues', 'guitar', 'british blues', 'rock']"
2636,TRXNRKG128F425A4B8,"['pop rock', '90s', 'strong', 'latin', 'rock en espaol', 'rock', 'spanish', 'hard rock']"
2639,TRHTNXF12903CC06B8,"['progressive rock', 'lush', 'classic rock', 'pop rock', 'passionate', 'rollicking', 'confident', 'album rock', 'earnest', 'trippy', 'am pop', 'contemporary pop rock', 'ambitious', 'rousing', 'hanging out', 'prog rock', 'indulgent', 'organic', 'the creative side', 'cerebral', 'theatrical']"
2641,TRZGXIK12903CDF4C2,"['alternative indie rock', 'industrial metal', 'classic rock', 'pop rock', 'electronic', 'happy', 'industrial', 'heavy metal', '80s', 'jungle drumbass']"
2646,TRMMPYK128F4288435,"['alternative indie rock', 'lush', 'pop rock', 'interesting', 'hypnotic', 'melancholy', 'somber', 'indie', 'sensual', 'fun', 'indie rock', 'hanging out', 'rainy day', 'ethereal', 'late night', 'elegant', 'stylish', 'nocturnal', 'eerie', 'sexy', 'bittersweet']"
2648,TRMXRLN128F423C1ED,"['energetic', 'soul', 'exuberant', 'rowdy', 'regional blues', 'early rnb', 'humorous', 'memphis soul', 'freewheeling', 'earthy', 'blues', 'hanging out', 'rnb', 'boisterous', 'tgif', 'raucous', 'celebratory', 'playful', 'southern soul', 'partying', 'organic']"
2649,TRIUFPH128F9330F23,"['interesting', 'noise rock', 'indie rock', 'post hardcore', 'experimental', 'angry']"
2650,TRQMVCV128F145E2EF,"['progressive rock', 'elaborate', 'art rock', 'pop rock', 'whimsical', 'quirky', 'manic', 'ambitious', 'prog rock', 'literate', 'difficult', 'complex', 'indulgent', 'volatile', 'cerebral', 'theatrical']"
2653,TRSRJQF128F9340D99,"['road trip', 'exuberant', 'rowdy', 'pop rock', 'confident', 'album rock', 'pop metal', 'freewheeling', 'brash', 'contemporary pop rock', 'lively', 'rebellious', 'rousing', 'heavy metal', 'raucous', 'celebratory', 'hedonistic', 'partying', 'summery', 'rambunctious', 'hard rock', 'coolncocky']"
2656,TRDZPMY12903CE33EE,"['electronic', 'electro']"
2657,TRVSPSD128F42B2326,"['latin', 'pop', 'latin pop']"
2659,TRCCOXK128E078E016,"['pop rock', 'british invasion', 'am pop', 'pop', '60s', 'oldies', 'fantastic']"
2662,TRERMQM128F1477262,"['psychedelic garage', 'loneliness', 'pop rock', 'yearning', 'stay in bed', 'regret', 'reflection', 'loss grief', 'gentle', 'melancholy', 'nighttime', 'wistful', 'folk rock', 'heartache', 'autumnal', 'intimate', 'country rock', 'late night', 'disappointment', 'folk', 'plaintive', 'country', 'organic', 'heartbreak', 'bittersweet']"
2663,TRCRCFD128EF34DDB8,"['soul', 'yearning', 'passionate', 'confident', 'disco', 'relaxed', 'in love', 'sleazy', 'sexual', 'slick', 'gentle', 'hypnotic', 'brash', 'romantic evening', 'flowing', 'funk', 'rnb', 'dance party', 'smooth', 'celebration', 'seduction', 'carefree']"
2666,TRKKASF128F423AEE2,"['alternative indie rock', 'sentimental', 'self conscious', 'searching', 'pop rock', 'yearning', 'intense', 'passionate', 'gutsy', 'earnest', 'pop punk', 'whimsical', 'freedom', 'melancholy', 'somber', 'indie', 'alternative', 'brooding', 'dramatic', 'indie rock', 'breakup', 'heartache', 'emo', 'intimate', 'reflective', 'plaintive', 'nocturnal', 'tense anxious', 'bittersweet']"
2669,TRSTURX12903CA7661,"['adult contemporary rnb', 'lush', 'calm peaceful', 'contemporary rnb', 'soul', 'passionate', 'romantic', 'sensual', 'neo soul', 'warm', 'rnb', 'soothing', 'smooth', 'slow dance', 'intimate', 'reflective']"
2670,TRYZUSM128F42B00AD,['rock']
2673,TRVVPUU128E07821B0,"['energetic', 'alternative indie rock', 'road trip', 'exuberant', 'pop rock', 'amiable good natured', 'confident', 'britpop', 'punk', 'punk pop', 'freewheeling', 'indie', 'alternative', 'indie pop', 'fun', 'rousing', 'hanging out', 'alternative pop rock', 'boisterous', 'playful', 'partying', 'gleeful', 'cheerful', 'carefree']"
2674,TREGADR128F424A748,"['aggressive', 'energetic', 'guitar virtuoso', 'blues rock', 'pop rock', 'passionate', 'rollicking', 'confident', 'earnest', 'modern electric blues', 'earthy', 'lively', 'blues', 'fun', 'rousing', 'guitar', 'boisterous', 'gritty', 'rock', 'fiery', 'organic', 'coolncocky', 'guys night out']"
2675,TRNZCRZ128F42821E3,['blues']
2676,TREKBQI128F9317A9F,"['electronic', 'house', 'german', 'trance', 'dance']"
2678,TRBQMXZ128F932EE1B,['electro']
2680,TRNWJHV12903CED264,"['progressive rock', 'lush', 'pop rock', 'passionate', 'rollicking', 'confident', 'album rock', 'earnest', 'trippy', 'contemporary pop rock', 'ambitious', 'rousing', 'hanging out', 'prog rock', 'indulgent', 'organic', 'the creative side', 'cerebral', 'theatrical']"
2681,TRSSSCX128F4274B0E,"['international', 'world fusion', 'shoegaze', 'jazz', 'celtic', 'folk', 'western european traditions', 'sad']"
